A chicken walks around inside of a coop.,[sep],
A train loaded with cargo is passing by a lake.,[sep],
Several different trains sit together on different tracks.,[sep],
A ROUTE 66 road sign on top of a dead end sign.,[sep],
A yellow and red fire hydrant covered in white snow,[sep],
A mailbox covered in graffiti under a stop sign.,[sep],
a pair of black sheep in a small pen.,[sep],
An suv stopped at a railroad crossing as a train passes,[sep],
The man is driving the small train on the track.,[sep],
A black and white photo of a train.,[sep],
a tall building with a pole full of street signs in front of it,[sep],
A seagull stands on the edge of a cliff by a body of water.,[sep],
A close-up of the red train on train tracks.,[sep],
a brown stone building and a street sign,[sep],
a room of umbrellas opened upside down indoors,[sep],
A large roasted turkey sitting on top of a table.,[sep],
A cardboard sign is stapled onto a tree on a street.,[sep],
A group of children in various hats on skis.,[sep],
Wide shot of two white birds flying over water.,[sep],
A passenger bus that has two stories picking up a passenger.,[sep],
A giraffe surrounded by trees and other greenery.,[sep],
A Los Angeles metro train coming down the tracks outside.,[sep],
A ewe nurses a hungry lamb in a grassy pasture.,[sep],
Two white sheep standing next to each other.,[sep],
A cookie and a candy train is on a table.,[sep],
Clouds surround a building with mirrored windows next to a freeway.,[sep],
Six children standing in the snow on skis with different types of hats and clothes on.,[sep],
street signs on metal poles on the side of a street in front of green bushes.,[sep],
There is a red double-decker bus parked in a field.,[sep],
a close up of a street sign with trees in the background,[sep],
A small red car is stopped at a stop light.,[sep],
A classic train has smoke coming out whiling running.,[sep],
A duck outside a window looking inside an office building.,[sep],
Two giraffes stand together and stretch their necks in opposite directions.,[sep],
A street sign with a beach area in the background.,[sep],
Two big red multilevel buses on a narrow street.,[sep],
A metallic train is traveling down the tracks,[sep],
A train parked at a an empty station.,[sep],
A group of people carrying suitcases to a bus.,[sep],
The bird is perched on top of the roof and the sun is setting.,[sep],
A yellow bird is perched on the center of a seed cluster.,[sep],
A girl in the woods wearing a hat and a tie looking up,[sep],
Woman in suit and hat looking up to the sky in the forest.,[sep],
The city bus is going down the very busy road.,[sep],
A blue double decker bus driving across a bridge.,[sep],
An old green train on the train tracks,[sep],
A photograph of a man wearing a woman's hat.,[sep],
A plethora of stop signs in the same vicinity of each other.,[sep],
In the dark two street signs are glowing.,[sep],
a coupe of birds standing in a body of water,[sep],
People standing at street corner near large advertisement on wall.,[sep],
Two busses on a street with signage and railing.,[sep],
"A man with a hat sitting with a cell phone, while a man is standing beside.",[sep],"A man with a hat standing with a cell phone, while a man is sitting beside."
Two birds looking for food along the beach.,[sep],
a broken street sign leaning over the street,[sep],
"The pair of giraffes are trapped in their enclosure like caged animals, which they are.",[sep],
A tall giraffe holds it's head over a wire fence.,[sep],
A man in a gray sweat shirt stares at an open lap top that bears the insignia of a bitten apple.,[sep],
Cars drive down a street with safety poles on both sides.,[sep],
Two giraffe standing next to each other on a field.,[sep],
"Two blue and white street signs that read ""sync signal"" and ""western av.""",[sep],
A trains with both passenger and freight cars moving along a train track.,[sep],
Three street signs including a No Outlet sign.,[sep],
A double decker bus driving by a building.,[sep],
A large red tour bus traveling in a city.,[sep],
A gate with various street signs and trees in background.,[sep],
Street signs on a stop sign by some trees and a building.,[sep],
A flock of sheep are in a snowy field in a fenced area.,[sep],
"A stop sign has been amended with ""driving"" bumper sticker.",[sep],
A train moving across the tracks of a city.,[sep],
there is a old bike down bus next to another bus,[sep],
A person standing in a room next to a cake.,[sep],
A stop sign at an intersection with street name signs on top.,[sep],
A blue and white street sign above fence and water.,[sep],
Three giraffes stand next to a fake Egyptian display.,[sep],
a corner intersection with a traffic stop sign and graffitti,[sep],
A yellow fire hydrant and some traffic cones.,[sep],
A crane bird next to a seagull standing on a pier.,[sep],
Fire hydrant under repair surrounded by caution cones.,[sep],
A street sign sits on the corner of a municipality in England.,[sep],
"Two signs, one ""No turn on red"" below a Museum sign.",[sep],
A herd of sheep grazing on grass in a pasture.,[sep],
An open refrigerator that is full of food on all the shelves and on the door,[sep],
A black bird perched on top of a tree branch.,[sep],
A bus that is out on the road in the day.,[sep],
A huge bus rolls down the partially shaded street.,[sep],
A black animal standing in a grassy field.,[sep],
A blue and silver railroad train placed on the tracks,[sep],
Umbrellaed tables outside businesses at the corner of Central and Court,[sep],
A white bus driving down the middle of a street,[sep],
A train traveling down train tracks near short buildings.,[sep],
Man with white shirt and red tie showing pleasure at crowded event.,[sep],
Multiple trains parked along multiple tracks in a train yard.,[sep],
an arrow pointing left an figure of a person on a red white and blue sign,[sep],
A black and white picture of a young couple on a subway,[sep],
Several ducks that are sitting on the edge of a pier.,[sep],
A herd of sheep grazing on a lush green hillside.,[sep],
A little bird standing a the twig of a tree.,[sep],
A black and silver train next to a road with people.,[sep],
A bus with two levels that is driving on a street.,[sep],
Large street sign on post next to traffic light and building.,[sep],
A road sign pointing to the left with a street name on it.,[sep],
A red double decker bus filled with people on a city street.,[sep],
Some people by a train with some light glaring down.,[sep],
Three giraffes are standing in a walled enclosure.,[sep],
Pedestrians walk past a billboard and a wall covered with graffiti.,[sep],
A man and a cow's faces are near each other as a train passes by on a bridge.,[sep],
a giraffe standing in front of a building with a doorway.,[sep],
A two way street sign with Via Rodeo on one and North Rodeo Drive on the other.,[sep],
Brown bird on hanging feeder outside looking away,[sep],
People walking by a wall with graffiti on it and a billboard.,[sep],
a person on a small boat in a body of water,[sep],
Three giraffes grazing on a savannah grassland.,[sep],
A view of a street sign from the street view.,[sep],
This bird has a long beak and legs.,[sep],
Smoke is rising from the street in the middle of the city.,[sep],
several wooly sheep grazing in the tall grass,[sep],
A couple of signs on a city street.,[sep],
Close up of a small bird tucking its head into its feathers.,[sep],
A large flock of birds and a woman on a window.,[sep],
Cat approaching pigeon on cement with rocks in daylight,[sep],
Two giraffes standing next to each other while fenced in.,[sep],
A white truck with a white and black cow standing inside it.,[sep],
A group of elephants are walking on the plain.,[sep],
A bird that is sitting on a pole.,[sep],
A small heard of sheep are grazing near the water.,[sep],
A bird flying over a body of water under a cloudy sky.,[sep],
Business signs hanging over sidewalk in city area.,[sep],
A train on train tracks in a rural area.,[sep],
This is an image of a short blue train.,[sep],
an almost empty road with a tall building next to it,[sep],
A street light with a sign hanging off the side of it.,[sep],
"A closeup of a street sign that says ""Summertime Ln"".",[sep],
A train traveling through a desolate desert filled with grass.,[sep],
The fire hydrant is in the snow near a recently plowed sidewalk.,[sep],
Someone is getting ready to cross the tracks so the train must not be moving.,[sep],
A crowd of people stand in line to vote.,[sep],
A house with a white fence and tall trees overlooking a sidewalk.,[sep],
Small shop on street corner near walkway and car.,[sep],
Many busses drive down a urban street.,[sep],
People on the sidewalk near a no left turn sign on a post,[sep],
A train engine pulling carts into a station.,[sep],
"A red sign in front of a red brick building with pillars that says, ""No standing anytime"".",[sep],
A small white bird sitting on the back of a chair.,[sep],
A yellow fire hydrant sitting on the side of a road.,[sep],
A picture of a person standing outside a bus station.,[sep],
Night view of well lit commuter train and tracks.,[sep],
A pole with crossing light and street signs.,[sep],
a young boy is feeding a giraffe some food,[sep],
a big pile of dirt sitting on the sidewalk,[sep],
this is a camper room with a couple bunk beds,[sep],
a large house with a street sign on the corner of the street,[sep],
A group of people standing along side of a subway train.,[sep],
The zoo visitor is looking at the giraffes.,[sep],
THERE ARE TWO GIRAFFES TAHT ARE AT THE FENCE,[sep],
A night view of the highway and a bridge.,[sep],
Two birds sitting together in a tree,[sep],
Three goats with curved horns walking up a grassy hill.,[sep],
"A worker carrying a ""pedestrian"" sign to a new location",[sep],
Street sign to corner with people walking down road,[sep],
A large tall giraffe and some people outside.,[sep],
The signs have been drenched in the water.,[sep],
A small brown bird perched on he top of a stick.,[sep],
A train travelling on a track near a platform.,[sep],
A train cart is parked at a station.,[sep],
a large train is pulled up into a station,[sep],
A person walking by a train looking inside the window.,[sep],
Trains lined up in a rail yard in numbered slots,[sep],
A sign indicating distances and the direction to various places.,[sep],
a couple of trains that are on some train tracks,[sep],
A red train looks like it's off the tracks.,[sep],
A pole in the downtown area of a big city,[sep],
A rain soaked street with a curve next to a street light.,[sep],
A giraffe standing next to a tree filled forest.,[sep],
a yellow truck is next to some train tracks,[sep],
A train sitting inside of a train station below a tall structure.,[sep],
A city bus has bicycles on the front.,[sep],
A woman is looking up at a fake mail box.,[sep],
A passenger train that is pulling into a station.,[sep],
A bird sitting on a tree branch as it rains.,[sep],
A train runs down the tracks in a small town,[sep],
A flock of birds sitting on top of a beach.,[sep],
a stop sign a telephone pole trees a street and a house,[sep],
A large blue bus pulling out onto a street.,[sep],
A black and white sign that says street is hanging on a brick wall.,[sep],
A bunch of people sitting on a ledge near the water.,[sep],
Six sheep standing in the grass beside a house.,[sep],
The street signs are clearly visible for everyone to see.,[sep],
A colorful bird with a yellow beak on a window sill.,[sep],
A train yard with many trains and carts,[sep],
"A road sign that gives the distance to five cities,",[sep],
"A street sign that reads ""Liddle Av"". There is a water tower in back.",[sep],
a white train is driving down some tracks,[sep],
A large long train on a steel track.,[sep],
A blue and read train is approaching the camera.,[sep],
The bird is perched on the branch of the tree.,[sep],
The silhouette of several giraffes in a vibrant sunset,[sep],
Two fluffy sheep stand nearby in a green field.,[sep],
A man stands in front of a fire hydrant on a sidewalk,[sep],
A train drives down them middle of a track,[sep],
A group of people standing around a large black horse.,[sep],
a vintage photo of a train yard,[sep],
"A view of trees, street and traffic signs during the day.",[sep],
A person holding a black and white cat,[sep],
A glass of champagne at a table by itself.,[sep],
This bird has colorful feathers and a bill with white feathers at its base.,[sep],
A pair of skis and ski poles sticking out of the snow.,[sep],
A man wearing a hat and tie,[sep],
there is a sheep that has been colored with different colors,[sep],
"Two city banners on a post that are advertisements for ""The Art of Norman Rockwell.""",[sep],
A man holds an umbrella over a child while a subway passes,[sep],
there is a pink sign that says gumdrop mountains,[sep],
There is a train on the tracks in the snowy area.,[sep],
"A chocolate decorative truck, with doughnut wheels on it.",[sep],
this is a cat looking out of a window at grass,[sep],
A train crossing a river in the foothills of mountains.,[sep],
A large train moves down the railroad tracks.,[sep],
A man wearing a straw hat with an orange rim.,[sep],
A old rusty truck parked on the grass in front of an apartment complex.,[sep],
A yellow parrot is perched on a tree limb.,[sep],
A wooden sign that has multiple signs on it.,[sep],
Those are not real people in the Giraffe compound.,[sep],
A street sign with a cold and snowy mountain in the background.,[sep],
The train has arrived and people are unloading.,[sep],
A red train running through the jungle on a bridge,[sep],
Three people at an outdoor store wearing umbrella hats.,[sep],
A bus has an advertisement for a Tom Cruise movie.,[sep],
Motel sign next to a road with a truck parked in a driveway.,[sep],
A group of people stand beside a building sign.,[sep],
A stop sign with the word driving written on it,[sep],
The bus is parked beside of the shopping center.,[sep],
A rusty sign is framed against the backdrop of a building.,[sep],
A blue peacock that is walking down the street.,[sep],
Two giraffes standing in the shade of a tree.,[sep],
"Two road signs, one for the beltway and one for I-95.",[sep],
A fire hydrant that is standing up rusted.,[sep],
A few birds soar across the deep vlue sky,[sep],
A group of sheep standing on a hillside.,[sep],
A passenger train that has some writing on the side.,[sep],
A sign for a public restroom sign is seen in a Chinese city.,[sep],
A black train locomotive pulling cars down a track.,[sep],
"A yellow street sign reads ""Objazd"" against the sky.",[sep],
The elephant with tusks is walking through the dirt trail.,[sep],
A train that is on a track under a tree.,[sep],
A group of people walking past a tall building.,[sep],
Two street signs sit on top of a stop sign.,[sep],
"A one way sign pointing right, a stop sign with heart-shaped graffiti on the corner of N. Seeley Av.",[sep],
their is a duck in the water all alone.,[sep],
An adorable small brown chihuahua wearing a white hat.,[sep],
5 black and white cows grazing while and two white trucks behind them driving by.,[sep],
a couple of giraffes that are next to a building,[sep],
A vintage double dekcer bus on a city road.,[sep],
A traffic sign that is written in a foreign language.,[sep],
Chocolate cake covered in decorations on a table.,[sep],
red stop sign with greet street signs about it,[sep],
a boat that has a train and some cars out by it,[sep],
A parrot that is sitting on top of a book.,[sep],
A twisted sign in pile of rocks next to water.,[sep],
A couple of men sitting around a wooden table together.,[sep],
A rural roadway with signs and trees along the roadside.,[sep],
an oranfe and blue train is coming down some tracks,[sep],
The train has parked on the railroad tracks.,[sep],
A woman standing on a street corner under a traffic signal,[sep],
A bird sticking it's beak in the water.,[sep],
A sign on a building lists what the business is for the traffic on the street.,[sep],
We are looking at a large bird perched near the water.,[sep],
A man and a boy feeding a giraffe which is inside an enclosure.,[sep],
This is a ice cream vender with Gazooks ice cream.,[sep],
A tractor trailer laying on it's side after a wreck.,[sep],
A farmer leads his cattle through a river.,[sep],
A group of men in suits in front of the Lincoln Memorial.,[sep],
A truck traveling down a road with a rail road crossing.,[sep],
Two women are walking around on a sailboat.,[sep],
People standing on a platform atop a mechanical elephant.,[sep],
An antique car being towed on a flatbed trailer,[sep],
a railway crossing sign posted for people to read,[sep],
A cat sitting on a laptop in the sun,[sep],
A man on a bike waiting at a crosswalk.,[sep],
A hamster crawls on top of a cat on a bookshelf.,[sep],
A commuter train with a man standing in the door way,[sep],
A couple cows in a pasture with a windmill.,[sep],
A grocery buggy is parked next to a parking meter with some trash on the ground.,[sep],
Several trains parked on tracks near a building.,[sep],
A view of shallow water channels in an otherwise dry area.,[sep],
A man takes a picture in the mirror of a truck.,[sep],
A black truck parked in a driveway next to a green tree.,[sep],
A cow standing by a small barbed fence with a kid nearby,[sep],
a moldy keyboard attached to something else under the water,[sep],
Two cats are play fighting with each other in tall grass,[sep],
Old trucks lined up in a grass field.,[sep],
A yellow train pulling into a train station.,[sep],
A dog sitting in the back of an pickup truck in a parking lot.,[sep],
An overview shot of a bridge with a railroad underneath it.,[sep],
a man steering a bull driven wagon  down a street.,[sep],
boat in a river full of people watching an elephant.,[sep],
A brown and white cow laying down next to water.,[sep],
A fluffy cat laying on a blanket on the couch,[sep],
A woman standing under two red stop signs.,[sep],
A Siamese cat is looking into a round mirror at itself with a crystal bottle beside.,[sep],
people on the beach while a boat comes in to the pier,[sep],
a person walking with their child at a harbor,[sep],
a big cat laying on a little couch under a painting,[sep],
A white cat sleeping on a bed in the sun,[sep],
Person with a multiple colored umbrella standing over a cat.,[sep],
Black and white photograph of a cow and bicyclists on a city street,[sep],
A man standing next to a subway train next to a platform.,[sep],
A stop sign protudes from the side of a bridge.,[sep],
A dog sitting in the bed of a truck looking through the window.,[sep],
a white mouse laying on the back of cat who is laying on the back of a dog,[sep],a white dog laying on the back of mouse who is laying on the back of a cat
a truck driving down the road next to some water on the side,[sep],
FRUIT AND VEGETABLE TRUCK DISPLAYING EVERYTHING HE HAS,[sep],
A couple of animals that are sitting on a bed.,[sep],
A computer key board hooked up to an iPad,[sep],
Several people in front of their boats on the shore.,[sep],
An orange and white electric train traveling beneath a cloudy sky.,[sep],
Three black cows standing around in the dirt.,[sep],
A walkway alongside a train which appears to be stopped at the station.,[sep],
A person sailing a boat with a dog,[sep],
An angry cat is laying on a computer keyboard.,[sep],An angry keyboard is laying on a computer cat.
"There is a large pile of dirt in the street, indicating that construction or landscaping is taking place.",[sep],
Red passenger train passing under an overhang on tracks.,[sep],
A white cat looking at a potted plant.,[sep],
A large gold cat is resting on a desk with his head on a laptop.,[sep],
A yellow and blue train parked at a bright blue train station.,[sep],
Back end of a tractor trailer driving down a road.,[sep],
A train is seen passing under a bridge,[sep],
A railroad train is stopped at a small commuter station.,[sep],
A crowd of people crossing a street near a green delivery trucks.,[sep],
a black cat with a red name tag and some books,[sep],
A man talks while a cow stands in the background.,[sep],A cow talks while a man stands in the background.
A medium sized furry cat enjoying the warmth of a laptop computer.,[sep],
A train is riding the train tracks down the station.,[sep],
A gray and white cat with smiling eyes looks at the camera from a window.,[sep],
two bulls next to a tree and crop,[sep],
A two lane road with a military truck in the right lane and a truck transporting a boat in the left lane.,[sep],
A man smoking a cigarette while standing next to a metal pole.,[sep],
"Three dogs in black, white, and black/white colors running",[sep],
Two cats fight with each other in a windowsill.,[sep],
A school bus stop sign with graffiti covering.,[sep],
A person's hand is holding onto a luggage handle at the airport.,[sep],
A cat sitting on a couch next to a glass table.,[sep],A cat jumpping on a couch next to a glass table.
A brown bull is lying in the grass by a street.,[sep],
A woman standing on a platform next to two trains.,[sep],
A herd of cattle laying on a green grass covered field.,[sep],
A train rolls through a scenic grassy landscape.,[sep],
An airport loading area with trucks and a passenger plane.,[sep],
A black train is stopped on the tracks.,[sep],
A red and silver train traveling down train tracks.,[sep],
"a man in a field calling cows, with cows behind him",[sep],
A black kitty cat paying on a rug with a remote control.,[sep],
an image of a cat resting on a keyboard,[sep],
Cat on a suitcase looking down on another cat lying on the floor.,[sep],
A black and white cow is eating the grass in a field.,[sep],
White truck braking for a huge truck hauling a boat.,[sep],
A street is lined with cars and parking meters.,[sep],
A green forestry truck parked on top of a dirty hillside.,[sep],
"A red, yellow and grey train on tracks next to wall.",[sep],
Several cows grazing in a green open field.,[sep],
A freight train is traveling under a bridge.,[sep],
A large cat is sitting on a covered chair.,[sep],
Two women leading a cow down the middle of a road.,[sep],
The truck has a empty flat bed in back.,[sep],
An ox laying down with a mountain behind it.,[sep],
A cow moseying the streets of the city wearing a flowered hat.,[sep],
A black cat sitting in a large flower pot under a tree.,[sep],
Cows in a pastoral setting grazing in the grass.,[sep],
A wall clock hanging on the wall and a ball with a hand glove on it attached to wall under the cock,[sep],
An adult and a child holding his hand out to a cow.,[sep],
A faded stop sign covered with old peeling stickers.,[sep],
A man in a dress shirt and tie holding a beer leaning over a sink.,[sep],
a group of houses and buildings next to the water,[sep],
A fluffy cat is poking its head out from a suitcase.,[sep],
a couple of diesel trucks are parked next to each other,[sep],
A cat is sleeping inside of a suitcase.,[sep],
A cow in a stable showing the right side of its face.,[sep],
A cow walking along a beach covered in sand.,[sep],
there are many cows gathered together on a farm,[sep],
A commuter train pulled in to a station in the rain,[sep],
A two way freeway has a large divider between the lanes.,[sep],
There is a desk top computer and a cat is sitting next to it,[sep],
A large truck driving down a paved road.,[sep],
A herd of cows make their way across a river.,[sep],
Gray car passing a red sand-filled dump truck,[sep],
A cat sitting in a green chair on a blue towel,[sep],
Man on horseback herding cattle while cars and motor homes approach on a road.,[sep],
A brown cow standing outside of a window on dry grass.,[sep],
"A museum of animals, showcasing a zebra and elephant.",[sep],
A single cow that is walking in a parking lot.,[sep],
An orange cat sleeps on a pair of sandals.,[sep],
A dump truck laying on its side on a street.,[sep],
a boy standing in shallow water fishing with two cows in the water too,[sep],
Black and white photo of an old car on its side.,[sep],
A cute black cat resting its head on a wooden kitchen chair.,[sep],
A cake of some sort with a cow design on top.,[sep],
A sign that says stop under a red light.,[sep],
A red and white stop sign on the corner of a street.,[sep],
The man and child are both next to each other,[sep],
Various items in the bed of a white truck on a highway.,[sep],
A cat is laying near a bunch of lined up flowers in vases.,[sep],
A piece of paper sticking out of a keyboard.,[sep],
Three trucks attached to motor homes and moving along a road.,[sep],
A long train carrying lots of tanks down train tracks.,[sep],
Three old trucks parked in front of a building.,[sep],
A brown and black cow standing in trash next to wooden circles.,[sep],
The large train is rounding the bend of a corner.,[sep],
a number of animals on a dirt ground with a fence around it,[sep],
A cat is sitting on a bed next to a yellow teddy bear.,[sep],A teddy bear is sitting on a bed next to a yellow cat.
The animals are drinking water from the pond.,[sep],
A cat is perched on the window sill.,[sep],
A cat is next up to a couple of pink shoes.,[sep],
A baby elephant is in a rock enclosure on the dirt.,[sep],
A black and white cow in grassy area next to mountains.,[sep],
A man steps off a train at a station.,[sep],
"A view of a computer desk with laptop, mouse, and printer.",[sep],
A circle painting with a blue cat on it,[sep],
a black orange white and black cat is laying in a suitcase,[sep],
A parking meter with a time expired label on it.,[sep],
A truck is shown parked in the grass.,[sep],
A train along the tracks leaving a train station.,[sep],
a piano on a city street near a street sign,[sep],
A green pasture with cows grazing in it,[sep],
A truck is adorned with a yellow chain.,[sep],
A cow grazing in a field with many other horse runing.,[sep],A cow running in a field with many other horse grazing.
A tabby cat sitting on a window sill.,[sep],
A scene of a bad car accident on the highway.,[sep],
A small thin cow with horns in the grass,[sep],
A black and red train pulling into the station,[sep],
an empty fishing boat in the middle of the lake,[sep],
An orange cat lays his head on a pair of shoes.,[sep],
"A train engine with train cars behind it, riding on a  set of tracks with smoke blowing from the engine.",[sep],
A couple of buses in a large building.,[sep],
tourist river boat being loaded with passengers from a dock,[sep],
a street sign and a traffic sign on a street pole,[sep],
The dog with a green bow is standing in the street.,[sep],
"Several people are standing, walking or running at a train station.",[sep],
"Two young, tagged cows peering through the slats of a fence",[sep],
Black pickup on roadway near large home in urban setting.,[sep],
A cat sitting on top of a computer while a game is on the screen.,[sep],
Three cats sitting looking out sliding glass door to yard and one cat lying on small rug looking at camera.,[sep],
The pick up truck has pulled over to the service station.,[sep],
A photo of a train crossing over a body of water.,[sep],
A cat that is laying down with it's head on a laptop.,[sep],
A dog hanging out of a window next to a cat.,[sep],
A small furry cat staring out a window.,[sep],
I hope no one runs over those cows that are crossing the street.,[sep],
People gather to see painted bull statues in a park.,[sep],
a small boat in a large river surrounded by trees,[sep],
A group of cows are walking in the street.,[sep],
Someone sliding their credit card into a parking meter to pay fare.,[sep],
Several trains are currently moving down the tracks.,[sep],
A large truck driving down a city road.,[sep],
A parking meter on a sidewalk near parked cars.,[sep],
A white cat lying across a table in front of a laptop.,[sep],
there is a man holding a cat and drinking a beer,[sep],
A STOP sign sitting next to a Hotel logo.,[sep],
One cat is sitting on a chair and another cat is sitting under the chair.,[sep],
A fake cow standing in the doorway of a store.,[sep],
A white truck driving down a street past a stop sign.,[sep],
A city side walk crowded with many people by a street.,[sep],
a train drives next to a bunch of brush,[sep],
A small white dog tucked into a persons backpac,[sep],
The little bull is running with the horses.,[sep],
many zebras crossing through a river in a line,[sep],
A red stop sign sitting on the side of a road.,[sep],
a yellow train traveling down a train track next to a railway platform,[sep],
a number of cows walking on a beach near a body of water,[sep],
A red stop sitting on the side of a road near buildings.,[sep],
A cat that is cleaning itself on the keyboard of a laptop.,[sep],
A group of cattle standing on top of a lush green hillside.,[sep],
A woman stands near a large truck that's decorated with an American flag theme.,[sep],
Farm workers loading produce into a farm vehicle.,[sep],
A car staring off into the distance while laying down.,[sep],
A herd of animals standing on a coast near a river.,[sep],
The kitten is interested in what the computer is doing.,[sep],
A young boy standing next to three other boys.,[sep],
An animal drinking water from a river surrounded by forest.,[sep],
Someone jumping spread legged over a parking meter.,[sep],
A long train is riding down some tracks.,[sep],
A person with a bottle and a backpack.,[sep],
A group of horses and cows graze a field with trees in the background.,[sep],
Several cows lying down in the middle of a street in a town.,[sep],
a red pick up truck is parked outside,[sep],
a close up side view of a stop sign and some trees,[sep],
there is a military truck that is stopped on the street,[sep],
A parking meter sitting on the side of a road.,[sep],
An adult cow stands close to the beach.,[sep],
A line of cows entering the fence of a snowy field.,[sep],
Many people move through water on small boats.,[sep],
The horse is all alone in the field by the fence.,[sep],
A man holding up a very big sack by a cute cow.,[sep],
A cat laying in a chair in a room.,[sep],
A woman is fondling soft toy cat in her lap.,[sep],
A white truck drives down a street near a building.,[sep],
A bunch of animals standing around in a field.,[sep],
a close up of a cat laying inside of an opened luggage bag,[sep],
Black and white photo of parking meter across street from building.,[sep],
A baby boy standing in a room holding a baby doll.,[sep],
A dump truck pulling into a gas station near gas pumps.,[sep],
A herd of cattle grazing on top of a tall grass field.,[sep],
a teddy bear that is in a blue sweater,[sep],
The TV is setting half in the street and half on the curb.,[sep],
a number of cows eating hay near one another,[sep],
A cat sleeping on a table in the middle of a living room.,[sep],
A cement mixer pouring cement on a construction site.,[sep],
A couple of cows standing in a tree filled forest.,[sep],
three houseboats with three people standing on one of them,[sep],
A large freight train sits in a train station.,[sep],
A girl is lying in a pile of hay holding a gun.,[sep],
a short passenger train sitting next to a platform,[sep],
A train engine carrying carts down a track through a town.,[sep],
A bunch of trucks and items at a construction site,[sep],
A man dressed up in a suit outside.,[sep],
A cat and a man are lying on the bed together.,[sep],
The dog is barking at the man sitting on the bench.,[sep],
Logs are being loaded onto a flatbed truck.,[sep],
Several cattle that are walking down a street.,[sep],
A black and white tuxedo kitten is sleeping near a pile of clothes.,[sep],
The furry cat is looking at it's own reflection in the mirror.,[sep],
a red and yellow enging pulling a passenger train,[sep],
A silver truck with a large horse trailer attached to it.,[sep],
a cat sitting down on a messy bed,[sep],
A closeup of a piece of something. It looks like a microscope view.,[sep],
An old red truck with a for sale sign on it.,[sep],
A red and white building on the dock of a lake.,[sep],
a train is moving forward in a sea of train tracks,[sep],
A group of cows are standing at the top of a hill,[sep],
A cow is standing near a fence in a field.,[sep],
Two cats in a drive one sitting while the other is sitting under a umbrella.,[sep],
"A stop sign stands leaning with a sticker that reads ""Homophobia"" stuck to it.",[sep],
a big truck drives down a brick road,[sep],
A sidewalk with parking meters and trees on it.,[sep],
A black train engine sitting next to a grass covered field.,[sep],
A parking meter with forty-nine minutes left to go.,[sep],
two people standing in front of a vehicle that serves food,[sep],
A group of large trains on a steel track.,[sep],
there are two cats that are looking out of the window,[sep],
A furry cat that is walking across a bed.,[sep],
a large green and yellow train on a track,[sep],
The cat is laying down on the back of the chair.,[sep],
A dump truck that is driving on a dirt lot.,[sep],
a delivery truck and a van and people walking in front of stores,[sep],
A man in a safety vest is holding a stop sign.,[sep],
The stop sign is across the street from many parked cars.,[sep],
A group of cows eat from the grass and stand by a path.,[sep],
this is boats sitting on the beach near water,[sep],
"A cat lounges as he has the entire bed to himself, with no blankets.",[sep],
A dog is sitting on top of a truck in the evening.,[sep],
Train with bright striped rear with attendants and onlookers on platform.,[sep],
A train traveling down tracks near a tree filled forest.,[sep],
A cat with four dishes on the floor.,[sep],
A stop sign covered in rotten tree flesh.,[sep],
The cat is peering out from a white blanket.,[sep],
A black cow is looking over a metal fence.,[sep],
There is a cat perched under the umbrella.,[sep],
The truck portion of a semi-truck sitting in a parking lot.,[sep],
Two small cows standing together next to each other in a large field.,[sep],
a fat cat sitting on a couch and holding a remot on its leg,[sep],
A cat and dog are sharing a meal together.,[sep],
some parked ATV's sit in the back of a white truck,[sep],
A cat is sitting on a black umbrella.,[sep],
a little kid riding a tricycle by the dining table,[sep],
"A row of houses on the water, with boats in front.",[sep],
"A fence and  a path with a rail guard run alongside a railroad track with a receding row of railroad cars that fade off into a distance that holds sun glare, vegetation, a building and cars.",[sep],
A dog that is sitting on a boat.,[sep],
WOMAN LAUGHING WHILE ON COMPUTER WITH CAT IN HER LAP,[sep],
Two animals standing in the grass near each other.,[sep],
a kitty looking up sitting in a red chair,[sep],
There is a good sized crowd by the truck.,[sep],
A black cat playing with shoes on the floor.,[sep],
A banana that has been given googly eyes and make to look like it is petting  a cat.,[sep],
The bright orange cat is sleeping in the wicker chair.,[sep],
A cat sitting on the window sill near a table.,[sep],
"A bag sitting on a beg, with a horse stitched on it.",[sep],
a merry go round sits inside of a mall,[sep],
A black and white cat looking at its reflection in a mirror.,[sep],
a close up of a cat laying on an open luggage bag,[sep],
The stop sign is tilted in front of a wooden fence.,[sep],The wooden fence is tilted in front of a stop sign.
A train passing down a track in the snow.,[sep],
an o stands at a feeding hole to eat,[sep],
an orange train is coming down the tracks,[sep],
Two people in kayaks approach a gated entrance.,[sep],
A black train sits on the tracks as people stop to admire it.,[sep],A black train stops on the tracks as people sit to admire it.
A parking meter in front of a purple brick wall.,[sep],
An old picture of a couple sits in the middle of a decorative scarf.,[sep],
some train platform cars that are not attached to a train sit on some tracks next to a wooded area,[sep],
A cat sleeps next to a remote control.,[sep],A remote control sleeps next to a cat.
A red train passing down the track during the day.,[sep],
A train is running along a track at a station.,[sep],
An old parking toll on the side of the street,[sep],
A train driving under an overpass for people crossing.,[sep],
A truck with many traffic cones put on it,[sep],
A group of cows are sleeping and a sheep eating from a trough.,[sep],A group of sheeps are sleeping and a cow eating from a trough.
A man who is taking something out of the back of a truck.,[sep],
A cat has his face in a wine glass filled with water.,[sep],
A tan cat is sitting on top of a blue structure with his legs curled up near his face.,[sep],
A woman standing behind an open multi colored umbrella,[sep],
